id,nome,sobrenome,sexo,pai,mae,nascimento
8704,Eloah,Sousa Almeida,F,746,1715,2000-04-07 00:00:00
8705,Ana Cecília,Sousa Almeida,F,746,1715,2000-07-16 00:00:00
8706,Ana Julia,Sousa Almeida,F,746,1715,2000-12-09 00:00:00
8707,Cauã,Almeida Moura,M,745,933,2000-03-11 00:00:00
8708,Antony,Almeida Moura,M,745,933,2000-06-16 00:00:00
8709,Enzo,Almeida Moura,M,745,933,2000-05-02 00:00:00
8710,Stella,Almeida Moura,F,745,933,2000-05-27 00:00:00
8711,Lunna,Almeida Moura,F,745,933,2000-07-23 00:00:00
8712,Isabella,Almeida Moura,F,745,933,2000-05-12 00:00:00
8713,João Miguel,Barbosa Lima,M,738,2026,2000-05-18 00:00:00
8714,Renan,Barbosa Lima,M,738,2026,2000-03-05 00:00:00
8715,Breno,Barbosa Lima,M,738,2026,2000-11-17 00:00:00
8716,Olivia,Barbosa Lima,F,738,2026,2000-02-08 00:00:00
8717,Natália,Barbosa Lima,F,738,2026,2000-08-14 00:00:00
8718,Ísis,Barbosa Lima,F,738,2026,2000-03-05 00:00:00
8719,André,Barbosa Lima,M,737,2015,2000-10-25 00:00:00
8720,Valentim,Barbosa Lima,M,737,2015,2000-04-25 00:00:00
8721,Renan,Barbosa Lima,M,737,2015,2000-08-25 00:00:00
8722,Maria Luiza,Barbosa Lima,F,737,2015,2000-08-12 00:00:00
8723,Joana,Barbosa Lima,F,737,2015,2000-02-20 00:00:00
8724,Alice,Barbosa Lima,F,737,2015,2000-11-16 00:00:00
8725,Bryan,Mendes Lima,M,736,537,2000-11-09 00:00:00
8726,Valentim,Mendes Lima,M,736,537,2000-04-16 00:00:00
8727,Apollo,Mendes Lima,M,736,537,2000-02-27 00:00:00
8728,Maria Sophia,Mendes Lima,F,736,537,2000-03-05 00:00:00
8729,Olívia,Mendes Lima,F,736,537,2000-11-11 00:00:00
8730,Carolina,Mendes Lima,F,736,537,2000-02-22 00:00:00
8731,João Miguel,Sousa Lima,M,735,1692,2000-08-17 00:00:00
8732,Felipe,Sousa Lima,M,735,1692,2000-04-25 00:00:00
8733,Leandro,Sousa Lima,M,735,1692,2000-08-15 00:00:00
8734,Maria Flor,Sousa Lima,F,735,1692,2000-05-09 00:00:00
8735,Isabel,Sousa Lima,F,735,1692,2000-08-05 00:00:00
8736,Júlia,Sousa Lima,F,735,1692,2000-01-01 00:00:00
8737,André,Carvalho Lima,M,734,1812,2000-07-05 00:00:00
8738,Erick,Carvalho Lima,M,734,1812,2000-09-05 00:00:00
8739,Juan,Carvalho Lima,M,734,1812,2000-01-04 00:00:00
8740,Isis,Carvalho Lima,F,734,1812,2000-11-19 00:00:00
8741,Brenda,Carvalho Lima,F,734,1812,2000-10-10 00:00:00
8742,Emilly,Carvalho Lima,F,734,1812,2000-02-04 00:00:00
8743,Calebe,Almeida Lima,M,733,2520,2000-08-28 00:00:00
8744,Cauê,Almeida Lima,M,733,2520,2000-02-19 00:00:00
8745,Fernando,Almeida Lima,M,733,2520,2000-08-14 00:00:00
8746,Isabel,Almeida Lima,F,733,2520,2000-01-24 00:00:00
8747,Evelyn,Almeida Lima,F,733,2520,2000-09-22 00:00:00
8748,Maria Alice,Almeida Lima,F,733,2520,2000-11-07 00:00:00
8749,Apollo,Ribeiro Gomes,M,726,1267,2000-09-10 00:00:00
8750,Vinícius,Ribeiro Gomes,M,726,1267,2000-03-04 00:00:00
8751,Luigi,Ribeiro Gomes,M,726,1267,2000-08-15 00:00:00
8752,Rafaela,Ribeiro Gomes,F,726,1267,2000-07-22 00:00:00
8753,Letícia,Ribeiro Gomes,F,726,1267,2000-01-11 00:00:00
8754,Aurora,Ribeiro Gomes,F,726,1267,2000-01-03 00:00:00
8755,Mateus,Gomes Lima,M,725,1176,2000-04-11 00:00:00
8756,João Gabriel,Gomes Lima,M,725,1176,2000-08-22 00:00:00
8757,Davi Lucca,Gomes Lima,M,725,1176,2000-02-27 00:00:00
8758,Lunna,Gomes Lima,F,725,1176,2000-10-02 00:00:00
8759,Natália,Gomes Lima,F,725,1176,2000-05-07 00:00:00
8760,Pietra,Gomes Lima,F,725,1176,2000-04-18 00:00:00
8761,Cauê,Gomes Moura,M,724,658,2000-06-19 00:00:00
8762,Igor,Gomes Moura,M,724,658,2000-11-17 00:00:00
8763,Rodrigo,Gomes Moura,M,724,658,2000-10-11 00:00:00
8764,Isabelly,Gomes Moura,F,724,658,2000-09-19 00:00:00
8765,Júlia,Gomes Moura,F,724,658,2000-11-14 00:00:00
8766,Mariana,Gomes Moura,F,724,658,2000-03-26 00:00:00
8767,Marcos Vinicius,Gomes Barbosa,M,723,1547,2000-05-03 00:00:00
8768,Lucas Gabriel,Gomes Barbosa,M,723,1547,2000-04-08 00:00:00
8769,Bryan,Gomes Barbosa,M,723,1547,2000-03-14 00:00:00
8770,Hadassa,Gomes Barbosa,F,723,1547,2000-06-13 00:00:00
8771,Lara,Gomes Barbosa,F,723,1547,2000-08-12 00:00:00
8772,Mariane,Gomes Barbosa,F,723,1547,2000-05-16 00:00:00
8773,Asafe,Gomes Rodrigues,M,722,2171,2000-04-25 00:00:00
8774,Raul,Gomes Rodrigues,M,722,2171,2000-10-23 00:00:00
8775,Luan,Gomes Rodrigues,M,722,2171,2000-02-22 00:00:00
8776,Elisa,Gomes Rodrigues,F,722,2171,2000-11-07 00:00:00
8777,Aylla,Gomes Rodrigues,F,722,2171,2000-08-06 00:00:00
8778,Eloá,Gomes Rodrigues,F,722,2171,2000-05-14 00:00:00
8779,Thiago,Mendes Gomes,M,721,2312,2000-07-18 00:00:00
8780,João Vitor,Mendes Gomes,M,721,2312,2000-01-23 00:00:00
8781,Yan,Mendes Gomes,M,721,2312,2000-10-04 00:00:00
8782,Giovanna,Mendes Gomes,F,721,2312,2000-09-13 00:00:00
8783,Cecilia,Mendes Gomes,F,721,2312,2000-06-07 00:00:00
8784,Ester,Mendes Gomes,F,721,2312,2000-11-15 00:00:00
8785,Dom,Lima Moura,M,714,2110,2000-02-06 00:00:00
8786,Davi Lucas,Lima Moura,M,714,2110,2000-03-01 00:00:00
8787,Rodrigo,Lima Moura,M,714,2110,2000-11-16 00:00:00
8788,Laura,Lima Moura,F,714,2110,2000-05-04 00:00:00
8789,Sara,Lima Moura,F,714,2110,2000-05-16 00:00:00
8790,Alexia,Lima Moura,F,714,2110,2000-07-04 00:00:00
8791,Davi Luiz,Moura,M,713,655,2000-08-03 00:00:00
8792,Diogo,Moura,M,713,655,2000-07-04 00:00:00
8793,Benjamim,Moura,M,713,655,2000-04-20 00:00:00
8794,Maysa,Moura,F,713,655,2000-03-27 00:00:00
8795,Lorena,Moura,F,713,655,2000-07-17 00:00:00
8796,Joana,Moura,F,713,655,2000-03-20 00:00:00
8797,Samuel,Lima Moura,M,712,1135,2000-05-27 00:00:00
8798,Bruno,Lima Moura,M,712,1135,2000-02-05 00:00:00
8799,Enzo Gabriel,Lima Moura,M,712,1135,2000-05-18 00:00:00
8800,Julia,Lima Moura,F,712,1135,2000-06-04 00:00:00
8801,Isadora,Lima Moura,F,712,1135,2000-06-04 00:00:00
8802,Maria Isis,Lima Moura,F,712,1135,2000-11-03 00:00:00
8803,Asafe,Moura,M,711,1941,2000-01-09 00:00:00
8804,João Guilherme,Moura,M,711,1941,2000-04-23 00:00:00
8805,Gael Henrique,Moura,M,711,1941,2000-05-14 00:00:00
8806,Maria Liz,Moura,F,711,1941,2000-07-05 00:00:00
8807,Laura,Moura,F,711,1941,2000-08-01 00:00:00
8808,Ana Luiza,Moura,F,711,1941,2000-01-10 00:00:00
8809,João Felipe,Almeida Moura,M,710,2456,2000-02-13 00:00:00
8810,Bruno,Almeida Moura,M,710,2456,2000-06-04 00:00:00
8811,Noah,Almeida Moura,M,710,2456,2000-04-03 00:00:00
8812,Olivia,Almeida Moura,F,710,2456,2000-10-01 00:00:00
8813,Luísa,Almeida Moura,F,710,2456,2000-12-19 00:00:00
8814,Eloá,Almeida Moura,F,710,2456,2000-02-04 00:00:00
8815,Gael,Carvalho Moura,M,709,2184,2000-06-01 00:00:00
8816,Arthur Gabriel,Carvalho Moura,M,709,2184,2000-11-25 00:00:00
8817,Vinicius,Carvalho Moura,M,709,2184,2000-08-18 00:00:00
8818,Ísis,Carvalho Moura,F,709,2184,2000-07-16 00:00:00
8819,Laís,Carvalho Moura,F,709,2184,2000-06-01 00:00:00
8820,Sara,Carvalho Moura,F,709,2184,2000-06-21 00:00:00
8821,Vinícius,Almeida Moura,M,702,1680,2000-06-25 00:00:00
8822,Vitor Gabriel,Almeida Moura,M,702,1680,2000-03-06 00:00:00
8823,Ravi,Almeida Moura,M,702,1680,2000-10-26 00:00:00
8824,Sara,Almeida Moura,F,702,1680,2000-06-09 00:00:00
8825,Hellena,Almeida Moura,F,702,1680,2000-09-15 00:00:00
8826,Isabel,Almeida Moura,F,702,1680,2000-07-20 00:00:00
8827,Carlos Eduardo,Moura,M,701,465,2000-07-04 00:00:00
8828,Rafael,Moura,M,701,465,2000-06-19 00:00:00
8829,Vinicius,Moura,M,701,465,2000-03-12 00:00:00
8830,Esther,Moura,F,701,465,2000-12-19 00:00:00
8831,Laura,Moura,F,701,465,2000-08-03 00:00:00
8832,Eloah,Moura,F,701,465,2000-09-15 00:00:00
8833,Rafael,Barbosa Moura,M,700,850,2000-12-22 00:00:00
8834,Juan,Barbosa Moura,M,700,850,2000-10-13 00:00:00
8835,Carlos Eduardo,Barbosa Moura,M,700,850,2000-02-25 00:00:00
8836,Ana Liz,Barbosa Moura,F,700,850,2000-05-06 00:00:00
8837,Joana,Barbosa Moura,F,700,850,2000-10-07 00:00:00
8838,Isabela,Barbosa Moura,F,700,850,2000-10-13 00:00:00
8839,Benício,Mota Moura,M,699,1893,2000-04-02 00:00:00
8840,Diogo,Mota Moura,M,699,1893,2000-12-09 00:00:00
8841,João Guilherme,Mota Moura,M,699,1893,2000-10-03 00:00:00
8842,Rafaela,Mota Moura,F,699,1893,2000-06-11 00:00:00
8843,Rafaela,Mota Moura,F,699,1893,2000-05-20 00:00:00
8844,Maria Vitória,Mota Moura,F,699,1893,2000-04-13 00:00:00
8845,Ravi Lucca,Mendes Moura,M,698,535,2000-07-09 00:00:00
8846,Marcos Vinicius,Mendes Moura,M,698,535,2000-12-06 00:00:00
8847,Cauã,Mendes Moura,M,698,535,2000-10-20 00:00:00
8848,Ana Beatriz,Mendes Moura,F,698,535,2000-06-14 00:00:00
8849,Rafaela,Mendes Moura,F,698,535,2000-05-18 00:00:00
8850,Maria Luísa,Mendes Moura,F,698,535,2000-04-18 00:00:00
8851,Bryan,Moura,M,697,441,2000-02-22 00:00:00
8852,Luiz Felipe,Moura,M,697,441,2000-11-22 00:00:00
8853,Asafe,Moura,M,697,441,2000-07-19 00:00:00
8854,Allana,Moura,F,697,441,2000-02-15 00:00:00
8855,Stella,Moura,F,697,441,2000-01-25 00:00:00
8856,Eloá,Moura,F,697,441,2000-10-10 00:00:00
8857,Paulo,Barbosa Moura,M,690,1992,2000-03-20 00:00:00
8858,Nicolas,Barbosa Moura,M,690,1992,2000-01-24 00:00:00
8859,Antony,Barbosa Moura,M,690,1992,2000-08-11 00:00:00
8860,Maria Clara,Barbosa Moura,F,690,1992,2000-05-18 00:00:00
8861,Melina,Barbosa Moura,F,690,1992,2000-09-08 00:00:00
8862,Luara,Barbosa Moura,F,690,1992,2000-01-05 00:00:00
8863,João,Moura,M,689,1651,2000-02-10 00:00:00
8864,Davi Lucas,Moura,M,689,1651,2000-01-02 00:00:00
8865,Diego,Moura,M,689,1651,2000-08-06 00:00:00
8866,Maria Liz,Moura,F,689,1651,2000-12-18 00:00:00
8867,Cecília,Moura,F,689,1651,2000-05-13 00:00:00
8868,Sarah,Moura,F,689,1651,2000-07-27 00:00:00
8869,Dom,Barbosa Moura,M,688,1991,2000-07-06 00:00:00
8870,Vitor,Barbosa Moura,M,688,1991,2000-06-06 00:00:00
8871,Isaque,Barbosa Moura,M,688,1991,2000-05-25 00:00:00
8872,Joana,Barbosa Moura,F,688,1991,2000-02-20 00:00:00
8873,Ana Liz,Barbosa Moura,F,688,1991,2000-06-13 00:00:00
8874,Aurora,Barbosa Moura,F,688,1991,2000-04-27 00:00:00
8875,Mateus,Carvalho Moura,M,687,1531,2000-02-10 00:00:00
8876,Paulo,Carvalho Moura,M,687,1531,2000-02-07 00:00:00
8877,Fernando,Carvalho Moura,M,687,1531,2000-08-26 00:00:00
8878,Juliana,Carvalho Moura,F,687,1531,2000-01-23 00:00:00
8879,Letícia,Carvalho Moura,F,687,1531,2000-07-17 00:00:00
8880,Maria Alice,Carvalho Moura,F,687,1531,2000-07-02 00:00:00
8881,Diogo,Carvalho Moura,M,686,1785,2000-12-25 00:00:00
8882,Enzo,Carvalho Moura,M,686,1785,2000-08-04 00:00:00
8883,Luiz Felipe,Carvalho Moura,M,686,1785,2000-10-21 00:00:00
8884,Ana,Carvalho Moura,F,686,1785,2000-02-20 00:00:00
8885,Sabrina,Carvalho Moura,F,686,1785,2000-05-26 00:00:00
8886,Emanuelly,Carvalho Moura,F,686,1785,2000-12-03 00:00:00
8887,Augusto,Almeida Moura,M,685,571,2000-07-14 00:00:00
8888,Mathias,Almeida Moura,M,685,571,2000-11-28 00:00:00
8889,João,Almeida Moura,M,685,571,2000-09-05 00:00:00
8890,Hadassa,Almeida Moura,F,685,571,2000-12-11 00:00:00
8891,Ísis,Almeida Moura,F,685,571,2000-10-20 00:00:00
8892,Maria Júlia,Almeida Moura,F,685,571,2000-01-17 00:00:00
8893,Yan,Silva Moura,M,678,802,2000-02-28 00:00:00
8894,Breno,Silva Moura,M,678,802,2000-03-28 00:00:00
8895,Enzo,Silva Moura,M,678,802,2000-09-23 00:00:00
8896,Rafaela,Silva Moura,F,678,802,2000-04-18 00:00:00
8897,Ana Laura,Silva Moura,F,678,802,2000-08-22 00:00:00
8898,Maria Alice,Silva Moura,F,678,802,2000-02-25 00:00:00
8899,Otávio,Lima Moura,M,677,1187,2000-06-01 00:00:00
8900,Thomas,Lima Moura,M,677,1187,2000-09-20 00:00:00
8901,Davi Luiz,Lima Moura,M,677,1187,2000-12-13 00:00:00
8902,Lívia,Lima Moura,F,677,1187,2000-03-27 00:00:00
8903,Camila,Lima Moura,F,677,1187,2000-08-09 00:00:00
8904,Maysa,Lima Moura,F,677,1187,2000-07-16 00:00:00
8905,Danilo,Sousa Moura,M,676,1365,2000-07-15 00:00:00
8906,Gustavo,Sousa Moura,M,676,1365,2000-05-22 00:00:00
8907,Thiago,Sousa Moura,M,676,1365,2000-10-06 00:00:00
8908,Ana Liz,Sousa Moura,F,676,1365,2000-10-27 00:00:00
8909,Sabrina,Sousa Moura,F,676,1365,2000-01-28 00:00:00
8910,Hadassa,Sousa Moura,F,676,1365,2000-07-20 00:00:00
8911,Vinícius,Barbosa Moura,M,675,2035,2000-06-19 00:00:00
8912,Davi Luiz,Barbosa Moura,M,675,2035,2000-08-19 00:00:00
8913,Davi Luiz,Barbosa Moura,M,675,2035,2000-02-15 00:00:00
8914,Ana Beatriz,Barbosa Moura,F,675,2035,2000-07-12 00:00:00
8915,Ana Carolina,Barbosa Moura,F,675,2035,2000-04-03 00:00:00
8916,Emanuella,Barbosa Moura,F,675,2035,2000-07-17 00:00:00
8917,Leandro,Sousa Moura,M,674,1380,2000-10-27 00:00:00
8918,Davi,Sousa Moura,M,674,1380,2000-08-05 00:00:00
8919,Josué,Sousa Moura,M,674,1380,2000-11-22 00:00:00
8920,Isabela,Sousa Moura,F,674,1380,2000-07-03 00:00:00
8921,Yasmin,Sousa Moura,F,674,1380,2000-05-03 00:00:00
8922,Lívia,Sousa Moura,F,674,1380,2000-07-02 00:00:00
8923,João Lucas,Almeida Moura,M,673,792,2000-05-15 00:00:00
8924,Luiz Felipe,Almeida Moura,M,673,792,2000-04-02 00:00:00
8925,José Miguel,Almeida Moura,M,673,792,2000-06-12 00:00:00
8926,Clara,Almeida Moura,F,673,792,2000-04-27 00:00:00
8927,Sophia,Almeida Moura,F,673,792,2000-11-09 00:00:00
8928,Isabel,Almeida Moura,F,673,792,2000-10-05 00:00:00
8929,Lucas,Gonçalves Moura,M,666,547,2000-11-16 00:00:00
8930,Gael,Gonçalves Moura,M,666,547,2000-08-01 00:00:00
8931,Marcos Vinicius,Gonçalves Moura,M,666,547,2000-10-03 00:00:00
8932,Daniela,Gonçalves Moura,F,666,547,2000-07-21 00:00:00
8933,Beatriz,Gonçalves Moura,F,666,547,2000-07-14 00:00:00
8934,Emanuella,Gonçalves Moura,F,666,547,2000-08-27 00:00:00
8935,Josué,Silva Moura,M,665,611,2000-05-11 00:00:00
8936,Noah,Silva Moura,M,665,611,2000-08-04 00:00:00
8937,Asafe,Silva Moura,M,665,611,2000-12-22 00:00:00
8938,Eduarda,Silva Moura,F,665,611,2000-02-13 00:00:00
8939,Yasmin,Silva Moura,F,665,611,2000-03-16 00:00:00
8940,Maria Alice,Silva Moura,F,665,611,2000-02-17 00:00:00
8941,Rafael,Barbosa Moura,M,664,873,2000-02-04 00:00:00
8942,Pietro,Barbosa Moura,M,664,873,2000-06-26 00:00:00
8943,Enrico,Barbosa Moura,M,664,873,2000-01-27 00:00:00
8944,Maria,Barbosa Moura,F,664,873,2000-12-02 00:00:00
8945,Vitória,Barbosa Moura,F,664,873,2000-09-27 00:00:00
8946,Laura,Barbosa Moura,F,664,873,2000-10-21 00:00:00
8947,Yago,Sousa Moura,M,663,1736,2000-09-14 00:00:00
8948,Thomas,Sousa Moura,M,663,1736,2000-01-09 00:00:00
8949,Lorenzo,Sousa Moura,M,663,1736,2000-06-18 00:00:00
8950,Natália,Sousa Moura,F,663,1736,2000-08-14 00:00:00
8951,Rebeca,Sousa Moura,F,663,1736,2000-05-14 00:00:00
8952,Ana Cecília,Sousa Moura,F,663,1736,2000-12-15 00:00:00
8953,Marcos Vinicius,Mota Moura,M,662,1964,2000-01-15 00:00:00
8954,Gustavo,Mota Moura,M,662,1964,2000-09-18 00:00:00
8955,Henrique,Mota Moura,M,662,1964,2000-04-07 00:00:00
8956,Allana,Mota Moura,F,662,1964,2000-10-19 00:00:00
8957,Maria Fernanda,Mota Moura,F,662,1964,2000-06-26 00:00:00
8958,Beatriz,Mota Moura,F,662,1964,2000-11-13 00:00:00
8959,Enzo,Moura,M,661,516,2000-11-03 00:00:00
8960,Lucas,Moura,M,661,516,2000-03-16 00:00:00
8961,Leonardo,Moura,M,661,516,2000-07-20 00:00:00
8962,Natália,Moura,F,661,516,2000-03-08 00:00:00
8963,Alexia,Moura,F,661,516,2000-04-22 00:00:00
8964,Catarina,Moura,F,661,516,2000-05-20 00:00:00
8965,Anthony,Lima Moura,M,654,2627,2000-09-24 00:00:00
8966,Pedro Lucas,Lima Moura,M,654,2627,2000-11-02 00:00:00
8967,Pedro Lucas,Lima Moura,M,654,2627,2000-07-14 00:00:00
8968,Maria Alice,Lima Moura,F,654,2627,2000-07-10 00:00:00
8969,Ana Luiza,Lima Moura,F,654,2627,2000-02-26 00:00:00
8970,Milena,Lima Moura,F,654,2627,2000-08-06 00:00:00
8971,Liam,Barbosa Moura,M,653,871,2000-09-16 00:00:00
8972,Lucas Gabriel,Barbosa Moura,M,653,871,2000-11-22 00:00:00
8973,Matteo,Barbosa Moura,M,653,871,2000-07-09 00:00:00
8974,Emanuelly,Barbosa Moura,F,653,871,2000-04-24 00:00:00
8975,Daniela,Barbosa Moura,F,653,871,2000-07-02 00:00:00
8976,Clara,Barbosa Moura,F,653,871,2000-04-15 00:00:00
8977,Rhavi,Barbosa Moura,M,652,2003,2000-11-28 00:00:00
8978,Nicolas,Barbosa Moura,M,652,2003,2000-02-17 00:00:00
8979,José Miguel,Barbosa Moura,M,652,2003,2000-08-01 00:00:00
8980,Liz,Barbosa Moura,F,652,2003,2000-02-17 00:00:00
8981,Larissa,Barbosa Moura,F,652,2003,2000-01-26 00:00:00
8982,Maria Fernanda,Barbosa Moura,F,652,2003,2000-08-12 00:00:00
8983,Benjamim,Santos Moura,M,651,1284,2000-11-21 00:00:00
8984,Dante,Santos Moura,M,651,1284,2000-07-15 00:00:00
8985,Luigi,Santos Moura,M,651,1284,2000-07-18 00:00:00
8986,Sofia,Santos Moura,F,651,1284,2000-07-26 00:00:00
8987,Marcela,Santos Moura,F,651,1284,2000-12-16 00:00:00
8988,Mariane,Santos Moura,F,651,1284,2000-03-26 00:00:00
8989,Henry,Sousa Moura,M,650,1091,2000-08-20 00:00:00
8990,Théo,Sousa Moura,M,650,1091,2000-04-08 00:00:00
8991,Henry,Sousa Moura,M,650,1091,2000-09-07 00:00:00
8992,Jade,Sousa Moura,F,650,1091,2000-11-01 00:00:00
8993,Maria Liz,Sousa Moura,F,650,1091,2000-11-17 00:00:00
8994,Olívia,Sousa Moura,F,650,1091,2000-08-05 00:00:00
8995,Matheus,Lima Moura,M,649,1123,2000-01-05 00:00:00
8996,Arthur,Lima Moura,M,649,1123,2000-06-21 00:00:00
8997,Antônio,Lima Moura,M,649,1123,2000-03-10 00:00:00
8998,Julia,Lima Moura,F,649,1123,2000-05-07 00:00:00
8999,Luara,Lima Moura,F,649,1123,2000-07-22 00:00:00
9000,Anna Liz,Lima Moura,F,649,1123,2000-11-17 00:00:00
9001,Paulo,Barbosa Moura,M,642,2060,2000-06-24 00:00:00
9002,Renan,Barbosa Moura,M,642,2060,2000-05-13 00:00:00
9003,Gustavo,Barbosa Moura,M,642,2060,2000-04-26 00:00:00
9004,Fernanda,Barbosa Moura,F,642,2060,2000-12-15 00:00:00
9005,Ana Lívia,Barbosa Moura,F,642,2060,2000-10-28 00:00:00
9006,Heloísa,Barbosa Moura,F,642,2060,2000-11-18 00:00:00
9007,Luiz Felipe,Pinto Moura,M,641,2635,2000-04-14 00:00:00
9008,Davi Lucca,Pinto Moura,M,641,2635,2000-06-01 00:00:00
9009,João,Pinto Moura,M,641,2635,2000-02-23 00:00:00
9010,Emanuella,Pinto Moura,F,641,2635,2000-09-02 00:00:00
9011,Maria Júlia,Pinto Moura,F,641,2635,2000-12-20 00:00:00
9012,Clara,Pinto Moura,F,641,2635,2000-10-19 00:00:00
9013,João Felipe,Pinto Moura,M,640,2600,2000-01-27 00:00:00
9014,Bento,Pinto Moura,M,640,2600,2000-10-08 00:00:00
9015,Ravi,Pinto Moura,M,640,2600,2000-09-25 00:00:00
9016,Ana Carolina,Pinto Moura,F,640,2600,2000-04-28 00:00:00
9017,Maria Isis,Pinto Moura,F,640,2600,2000-12-17 00:00:00
9018,Hellena,Pinto Moura,F,640,2600,2000-04-21 00:00:00
9019,Bento,Barbosa Moura,M,639,2024,2000-10-05 00:00:00
9020,Gael,Barbosa Moura,M,639,2024,2000-06-27 00:00:00
9021,Enzo,Barbosa Moura,M,639,2024,2000-04-16 00:00:00
9022,Joana,Barbosa Moura,F,639,2024,2000-05-02 00:00:00
9023,Marcela,Barbosa Moura,F,639,2024,2000-08-07 00:00:00
9024,Liz,Barbosa Moura,F,639,2024,2000-02-07 00:00:00
9025,Gael,Mota Moura,M,638,1904,2000-07-12 00:00:00
9026,Theo,Mota Moura,M,638,1904,2000-01-04 00:00:00
9027,Thiago,Mota Moura,M,638,1904,2000-12-21 00:00:00
9028,Ana Julia,Mota Moura,F,638,1904,2000-03-20 00:00:00
9029,Maitê,Mota Moura,F,638,1904,2000-01-17 00:00:00
9030,Larissa,Mota Moura,F,638,1904,2000-11-10 00:00:00
9031,Francisco,Sousa Moura,M,637,1343,2000-12-24 00:00:00
9032,Guilherme,Sousa Moura,M,637,1343,2000-04-09 00:00:00
9033,Luiz Miguel,Sousa Moura,M,637,1343,2000-08-17 00:00:00
9034,Maria Vitória,Sousa Moura,F,637,1343,2000-11-12 00:00:00
9035,Emanuella,Sousa Moura,F,637,1343,2000-03-07 00:00:00
9036,Ana Sophia,Sousa Moura,F,637,1343,2000-10-01 00:00:00
9037,Samuel,Rodrigues Moura,M,630,1521,2000-10-05 00:00:00
9038,Lucca,Rodrigues Moura,M,630,1521,2000-08-02 00:00:00
9039,João Vitor,Rodrigues Moura,M,630,1521,2000-07-26 00:00:00
9040,Maria Alice,Rodrigues Moura,F,630,1521,2000-09-10 00:00:00
9041,Emanuella,Rodrigues Moura,F,630,1521,2000-09-10 00:00:00
9042,Alana,Rodrigues Moura,F,630,1521,2000-09-25 00:00:00
9043,Bruno,Moura,M,629,1955,2000-10-18 00:00:00
9044,Arthur Miguel,Moura,M,629,1955,2000-02-21 00:00:00
9045,Oliver,Moura,M,629,1955,2000-12-08 00:00:00
9046,Cecília,Moura,F,629,1955,2000-11-06 00:00:00
9047,Clarice,Moura,F,629,1955,2000-02-15 00:00:00
9048,Camila,Moura,F,629,1955,2000-11-06 00:00:00
9049,Matheus,Lima Moura,M,628,2496,2000-04-19 00:00:00
9050,Leonardo,Lima Moura,M,628,2496,2000-08-24 00:00:00
9051,Renan,Lima Moura,M,628,2496,2000-12-11 00:00:00
9052,Nina,Lima Moura,F,628,2496,2000-06-20 00:00:00
9053,Luana,Lima Moura,F,628,2496,2000-03-08 00:00:00
9054,Jade,Lima Moura,F,628,2496,2000-06-17 00:00:00
9055,Alexandre,Sousa Moura,M,627,1248,2000-03-26 00:00:00
9056,Rafael,Sousa Moura,M,627,1248,2000-05-07 00:00:00
9057,Rafael,Sousa Moura,M,627,1248,2000-04-20 00:00:00
9058,Laura,Sousa Moura,F,627,1248,2000-06-17 00:00:00
9059,Catarina,Sousa Moura,F,627,1248,2000-05-17 00:00:00
9060,Sabrina,Sousa Moura,F,627,1248,2000-12-09 00:00:00
9061,Bento,Rodrigues Moura,M,626,1522,2000-07-20 00:00:00
9062,Emanuel,Rodrigues Moura,M,626,1522,2000-07-04 00:00:00
9063,Enzo,Rodrigues Moura,M,626,1522,2000-11-14 00:00:00
9064,Bella,Rodrigues Moura,F,626,1522,2000-03-01 00:00:00
9065,Beatriz,Rodrigues Moura,F,626,1522,2000-06-14 00:00:00
9066,Maria Isis,Rodrigues Moura,F,626,1522,2000-05-02 00:00:00
9067,Emanuel,Carvalho Moura,M,625,2292,2000-06-15 00:00:00
9068,Pedro,Carvalho Moura,M,625,2292,2000-10-15 00:00:00
9069,Miguel,Carvalho Moura,M,625,2292,2000-05-16 00:00:00
9070,Lara,Carvalho Moura,F,625,2292,2000-11-19 00:00:00
9071,Lívia,Carvalho Moura,F,625,2292,2000-03-03 00:00:00
9072,Sabrina,Carvalho Moura,F,625,2292,2000-04-10 00:00:00
9073,Arthur Miguel,Moura Barbosa,M,618,935,2000-03-07 00:00:00
9074,Emanuel,Moura Barbosa,M,618,935,2000-04-18 00:00:00
9075,Leonardo,Moura Barbosa,M,618,935,2000-07-01 00:00:00
9076,Sophia,Moura Barbosa,F,618,935,2000-10-18 00:00:00
9077,Caroline,Moura Barbosa,F,618,935,2000-11-03 00:00:00
9078,Manuella,Moura Barbosa,F,618,935,2000-02-24 00:00:00
9079,João Gabriel,Moura Barbosa,M,617,480,2000-01-17 00:00:00
9080,Ravy,Moura Barbosa,M,617,480,2000-03-28 00:00:00
9081,Bento,Moura Barbosa,M,617,480,2000-04-23 00:00:00
9082,Manuella,Moura Barbosa,F,617,480,2000-10-11 00:00:00
9083,Esther,Moura Barbosa,F,617,480,2000-06-09 00:00:00
9084,Alícia,Moura Barbosa,F,617,480,2000-07-22 00:00:00
9085,Yuri,Moura Barbosa,M,616,692,2000-01-14 00:00:00
9086,Vinícius,Moura Barbosa,M,616,692,2000-10-25 00:00:00
9087,Marcos Vinicius,Moura Barbosa,M,616,692,2000-03-11 00:00:00
9088,Manuela,Moura Barbosa,F,616,692,2000-12-06 00:00:00
9089,Bruna,Moura Barbosa,F,616,692,2000-04-18 00:00:00
